sample_index,time_s,wall_time,ros_time,q_shoulder_pan_joint,q_shoulder_lift_joint,q_elbow_joint,q_wrist_1_joint,q_wrist_2_joint,q_wrist_3_joint,dq_msg_shoulder_pan_joint,dq_msg_shoulder_lift_joint,dq_msg_elbow_joint,dq_msg_wrist_1_joint,dq_msg_wrist_2_joint,dq_msg_wrist_3_joint,dq_fd_shoulder_pan_joint,dq_fd_shoulder_lift_joint,dq_fd_elbow_joint,dq_fd_wrist_1_joint,dq_fd_wrist_2_joint,dq_fd_wrist_3_joint,ddq_fd_shoulder_pan_joint,ddq_fd_shoulder_lift_joint,ddq_fd_elbow_joint,ddq_fd_wrist_1_joint,ddq_fd_wrist_2_joint,ddq_fd_wrist_3_joint,jerk_fd_shoulder_pan_joint,jerk_fd_shoulder_lift_joint,jerk_fd_elbow_joint,jerk_fd_wrist_1_joint,jerk_fd_wrist_2_joint,jerk_fd_wrist_3_joint
3047,30.47,1782105387.077586,31.7,-1.0973373772070003,-1.213332765173864,1.3471824115346935,-1.6112533763420334,-1.623904047479781,0.9505365319609478,-1.2263992670699327e-05,0.007994059436091563,0.01789985522463347,-0.024314261703549864,-0.0072102458082974885,0.000578915916182338,6.956213383091381e-10,6.979306022003584e-10,-1.8749801711237524e-10,2.8350655156828e-10,-2.6187052526438492e-09,9.39557764922938e-10,-6.845617406271473e-08,-8.741238843869698e-08,2.2601653881797527e-08,-3.0708946496821415e-08,2.431548296045023e-07,-8.545164575936219e-08,4.529979068071038,4.827998840717591,-9.700764934521958,19.685000839829442,-28.550836072228744,-175.7516675791568
3048,30.48,1782105387.087442,31.71,-1.0973373772028685,-1.213332765169956,1.3471824115336375,-1.611253376340385,-1.6239040474955106,0.9505365319666099,-1.2259862273658761e-05,0.007994063344017747,0.017899854168670674,-0.02431426005505846,-0.0072102615404398985,0.0005789215781065713,2.9403679491224466e-10,2.760032202786533e-10,-7.460698725481052e-11,1.169695451608277e-10,-1.1214495998501661e-09,4.036309064758825e-10,0.09059940793360115,0.09655961858964529,-0.19401521519320597,0.39369991716299685,-0.5710162164172791,-3.515033511038981,4.529967699724773,4.827971254997216,-9.700758781719248,19.684993765630438,-28.55080615784666,-175.75167646438712
3049,30.49,1782105387.0973258,31.72,-1.0973373772011197,-1.2133327651683439,1.3471824115332014,-1.611253376339694,-1.6239040475022102,0.9505365319690204,-1.2258111976748034e-05,0.007994064956354529,0.017899853732989482,-0.024314259362427582,-0.00721026823797543,0.000578923990298518,0.0018119888542926788,0.0019311930697227808,-0.0038803044913606755,0.007873998626763523,-0.011420326947046533,-0.07030066928119538,0.09059928553835166,0.09655933768758812,-0.19401515303279585,0.39369984460379376,-0.5710158800022943,-3.515033614740562,-9.059952150956395,-9.65598203782433,19.401526221899108,-39.36999759958039,57.10165750457707,351.5033391594508
3050,30.5,1782105387.1074471,31.73,-1.0973011374257826,-1.2132941413085614,1.3471048054438102,-1.6110958963678497,-1.6241324540344517,0.9491305185809855,-1.2106804271971795e-05,0.007994114922696919,0.01789901183829169,-0.024309759016820955,-0.0072118017018420934,0.0005795015617672975,0.0018119860048031455,0.0019311870297542555,-0.0038803031352614425,0.007873997009042455,-0.011420318721491185,-0.07030067189115385,-0.09059963508558726,-0.09656002216690579,0.19401530924490576,-0.3937000348288739,0.5710169336746437,3.515033272152382,-9.059933132516239,-9.655939156996553,19.401516698068495,-39.36998643258417,57.101604627336705,351.50335557478206
3051,30.509999999999998,1782105387.1176438,31.74,-1.0973011374810238,-1.2132941414277487,1.3471048054704964,-1.6110958963995132,-1.6241324538766402,0.9491305185311969,-1.216203871708411e-05,0.007993995736933292,0.017899038524887178,-0.024309790680873584,-0.0072116438920778935,0.0005794517725548749,-3.84741838388436e-09,-7.373614607786294e-09,1.6935359781200532e-09,-2.069810989269172e-09,1.1726442039616813e-08,-3.838174222892121e-09,-0.09059937711203363,-0.09655944545240741,0.19401518092870362,-0.39369988404815265,0.5710162125448212,3.5150334967574275,4.529989765238634,4.828017928115919,-9.700769263894376,19.685006262265276,-28.550869947779997,-175.75165618494677
3052,30.52,1782105387.1278648,31.75,-1.0973011375027308,-1.2132941414560336,1.3471048054776809,-1.6110958964092459,-1.6241324537999229,0.949130518504222,-1.2183744817399842e-05,0.007993967451877415,0.01789904570952421,-0.02430980041161786,-0.00721156717359009,0.0005794247979267882,-1.5374368445009168e-09,-1.879293165529816e-09,4.833111688640201e-10,-6.719176326441811e-10,5.529400937120954e-09,-1.956031780991907e-09,1.602192156724163e-07,3.3639544483316253e-07,-7.603304652546916e-08,9.041656312545861e-08,-4.6528114694403487e-07,1.4845227269686302e-07,0.1341088279361049,-0.5066455459791239,1.2815128353341247,-3.1740245983165387,-0.8940701970774114,0.07450011706214354
3053,30.53,1782105387.137818,31.76,-1.0973011375117725,-1.2132941414653347,1.3471048054801624,-1.6110958964129514,-1.6241324537660522,0.9491305184920762,-1.2192785256443604e-05,0.007993958151178284,0.017899048191652514,-0.0243098041191499,-0.007211533301150924,0.0005794126518142669,-6.430340704355331e-10,-6.45705711121991e-10,1.7287504761043238e-10,-2.6147972675971687e-10,2.4208191007346613e-09,-8.691287689543969e-10,-0.08791720055331112,-0.10669235637199147,0.21964543763539013,-0.45718037601449335,0.5531348086032701,3.5165234990986702,-4.395862319519681,-5.33462140550634,10.98227267387888,-22.85901979103597,27.656748223813324,175.82617215277844
3054,30.54,1782105387.1477933,31.77,-1.0973011375155917,-1.2132941414689478,1.3471048054811385,-1.6110958964144755,-1.6241324537515065,0.9491305184868395,-1.2196603912388169e-05,0.007993954538672625,0.01789904916661234,-0.024309805642891646,-0.007211518757115771,0.0005794074155523648,-0.0017583455485024047,-0.0021338490067321914,0.004392909236017317,-0.009143608192204056,0.011062701701462174,0.07033046802591514,-0.08791708617120732,-0.10669209171471761,0.21964537744460444,-0.457180305404309,0.5531344991953042,3.5165235915090163,8.791734313149764,10.669260006804137,-21.96454961541954,45.71804497313731,-55.31352649171831,-351.6523346947026
3055,30.55,1782105387.157782,31.78,-1.0973363044227424,-1.2133368184454694,1.3471926636648828,-1.6112787685767953,-1.623911199732023,0.9505371278525949,-1.236332967239106e-05,0.007993903678155756,0.017899986512920463,-0.024314917789673367,-0.0072099406776784695,0.0005787611157499855,-0.0017583423664575548,-0.0021338424799992595,0.004392907721765482,-0.009143606369562463,0.01106269240472102,0.07033047096102507,0.0879174857097429,0.10669284376416255,-0.2196455546731474,0.4571805234485583,-0.5531357212314654,-3.5165231947977302,8.791714384060274,10.669215848793556,-21.96453949348958,45.71803302262562,-55.313470938005565,-351.6523516945264
3056,30.56,1782105387.167812,31.79,-1.097336304362921,-1.2133368183185478,1.3471926636355738,-1.6112787685418668,-1.6239111999034122,0.9505371279060606,-1.230351713327064e-05,0.007994030597225777,0.017899957203644803,-0.024314882862718937,-0.0072101120672976495,0.0005788145821246154,4.165691791513382e-09,7.86855025580735e-09,-1.857443976405193e-09,2.2767636664866586e-09,-1.2723162967631652e-08,4.129987019041437e-09,0.08791720151005691,0.10669222526122478,-0.21964541242533386,0.45718035504850885,-0.5531349195651765,-3.5165234423838596,-4.395882960448647,-5.334660113867301,10.982281908412018,-22.859031155314376,27.656811320150368,175.82615176453623
3057,30.57,1782105387.1778593,31.8,-1.0973363043394286,-1.2133368182880984,1.3471926636277338,-1.6112787685312602,-1.6239111999864861,0.9505371279351946,-1.2280027760692875e-05,0.00799406104579105,0.017899949363818536,-0.024314872255039068,-0.007210195141515451,0.0005788437158890222,1.6637429212096322e-09,2.0252244326002256e-09,-5.267395408736775e-10,7.314042704820167e-10,-5.986578344163718e-09,2.1133743643986236e-09,-1.7349925940377407e-07,-3.5851321911188297e-07,8.349516633641778e-08,-9.965788194675125e-08,5.051717266723663e-07,-1.5950583076572667e-07,0.13410834309724518,-0.5066334098735803,1.266609570151953,-3.1740226097910735,-0.8940580457661795,0.07449421421057423
3058,30.58,1782105387.1877737,31.81,-1.0973363043296462,-1.2133368182780433,1.347192663625039,-1.6112787685272385,-1.623911200023144,0.9505371279483281,-1.2270246031003092e-05,0.00799407110128783,0.01789994666862964,-0.024314868234516042,-0.007210231799746769,0.0005788568495952618,6.957066034374293e-10,6.982858735682385e-10,-1.8754064967652084e-10,2.836060275512864e-10,-2.6197284341833438e-09,9.398704037266725e-10,0.09059936837193833,0.09655955706368119,-0.19431322102214826,0.39369990285238643,-0.5710160804801003,-3.51503355809715,4.529972144631438,4.827983758026938,-9.715662620202595,19.684997101522004,-28.5508161992366,-175.7516738561446
3059,30.59,1782105387.1976774,31.82,-1.0973363043255144,-1.2133368182741326,1.347192663623983,-1.6112787685255883,-1.6239112000388807,0.950537127953992,-1.226611404981107e-05,0.007994075010710483,0.017899945612381667,-0.024314866584278165,-0.00721024753783883,0.0005788625135236579,0.0018119890311822928,0.0019311931664987014,-0.003886264947183804,0.007873998788454628,-0.011420327596184165,-0.07030066904859211,0.09059926939333524,0.09655931664728329,-0.1943131689088124,0.39369984237240985,-0.5710158188127903,-3.515033636627399,-9.059950540475757,-9.655979134084857,19.431327633264434,-39.369997259088315,57.10165205403926,351.50334103277896
3060,30.599999999999998,1782105387.2077026,31.83,-1.0973000645490227,-1.2132981944147134,1.3471149383260954,-1.6111212885514694,-1.6241396065750675,0.9491311145673569,-1.2113652385750867e-05,0.00799412461551595,0.01789910451252709,-0.024310363960648253,-0.007211784944835763,0.0005794414849931087,0.0018119860835739132,0.0019311870312321844,-0.0038862635657181954,0.007873997131056854,-0.011420318995988055,-0.07030067179270105,-0.09059964243750857,-0.09656002561794325,0.19431333164299408,-0.3937000423290833,0.5710169606002549,3.515033262555781,-9.059932491003533,-9.65593807995673,19.431318560239387,-39.369986614024754,57.101602134757854,351.5033564665267
3061,30.61,1782105387.2177863,31.84,-1.0973000646038429,-1.2132981945335082,1.3471149383526688,-1.6111212885829669,-1.6241396064188005,0.9491311145181385,-1.2168466408833185e-05,0.007994005822036736,0.017899131086192812,-0.024310395461690677,-0.007211628677165762,0.0005793922667885477,-3.817568483555078e-09,-7.3458608085275046e-09,1.6856773754625465e-09,-2.058129666693276e-09,1.1615824746513681e-08,-3.79745301870571e-09,-0.0905993804266672,-0.0965594449517786,0.194313202295829,-0.39369988990778876,0.5710162238819367,3.515033492700487,4.529990071391321,4.8280180435054865,-9.715670367351446,19.685006613085264,-28.550871068361726,-175.75165578851238
3062,30.62,1782105387.2277257,31.85,-1.097300064625374,-1.2132981945616306,1.3471149383598089,-1.611121288592632,-1.6241396063427511,0.9491311144914079,-1.2189995343992345e-05,0.00799397769953293,0.017899138226056,-0.0243104051232163,-0.007211552628844665,0.0005793655357708425,-1.5249597140609694e-09,-1.8678036894925754e-09,4.801989916813909e-10,-6.671001528957277e-10,5.481652465277875e-09,-1.9386803273846454e-09,1.5899033201092268e-07,3.3525218157130875e-07,-7.57040652388098e-08,8.993268352240457e-08,-4.607670689437792e-07,1.4678498416741436e-07,0.1490101365651313,-0.5066456427219999,1.2666117949730165,-3.1740242899509212,-0.8940707118502473,0.07450030617789594
3063,30.63,1782105387.2377837,31.86,-1.097300064634342,-1.213298194570864,1.3471149383622727,-1.611121288596309,-1.6241396063091673,0.949131114479365,-1.2198960799810962e-05,0.0079939684671395,0.017899140689614464,-0.0243104088020317,-0.007211519042884379,0.0005793534932641406,-6.377618433361931e-10,-6.408171770999616e-10,1.715960706860642e-10,-2.594759962448734e-10,2.4004833676372073e-09,-8.617533353572071e-10,-0.08761917769530131,-0.10669235780614618,0.21964543819514173,-0.4571803757065035,0.5531348096445328,3.516523498821547,-4.380961104306823,-5.334621421084989,10.982272681836958,-22.85901974676916,27.656748004646413,175.8261722388252
3064,30.64,1782105387.2475793,31.87,-1.0973000646381292,-1.213298194574447,1.3471149383632408,-1.6111212885978217,-1.6241396062947415,0.9491311144741728,-1.2202748043464929e-05,0.007993964883297075,0.017899141657136908,-0.02431041031386566,-0.007211504619409139,0.0005793483010067,-0.0017523850788663253,-0.0021338490239273256,0.0043929092441032935,-0.009143608181233276,0.011062701674546815,0.0703304680377741,-0.08761906309577144,-0.10669209316947803,0.21964537793259123,-0.4571803050025275,0.5531344993256511,3.516523591560164,8.761931991827884,10.669260105622868,-21.9645496634167,45.71804492908367,-55.31352646450452,-351.6523347152906
3065,30.65,1782105387.2577913,31.88,-1.0973351123359194,-1.2133408715513425,1.3472027965471547,-1.6113041607599337,-1.6239183522756764,0.95053772384012,-1.2369406934236067e-05,0.00799391364841956,0.017900079173108346,-0.024315522255509384,-0.007209926958157004,0.0005787021932642359,-0.0017523818996778573,-0.0021338425042074505,0.004392907730249362,-0.009143606359529599,0.011062692387000084,0.07033047096947342,0.08761946214119037,0.10669284430623083,-0.21964555507302688,0.45718052287482547,-0.553135719645141,-3.516523195481616,8.761912061654817,10.669215979604473,-21.964539538786678,45.71803297704431,-55.313470894591404,-351.6523517206566
3066,30.66,1782105387.2677515,31.89,-1.0973351122761228,-1.213340871424531,1.3472027965178457,-1.6113041607250123,-1.6239183524470016,0.9505377238935617,-1.2309616063874235e-05,0.007994040458289903,0.017900049863853355,-0.02431548733311655,-0.007210098284162037,0.0005787556346631659,4.163958067238127e-09,7.862198003749654e-09,-1.8573587112769019e-09,2.2762662865716266e-09,-1.2718359698737913e-08,4.128118291646388e-09,0.08761917813725889,0.10669222642253108,-0.21964541284297692,0.4571803545380143,-0.5531349185657604,-3.5165234428503194,-4.380981778116154,-5.3346601259820545,10.982281928200633,-22.85903112554264,27.656811231083832,175.82615180253254
3067,30.669999999999998,1782105387.27787,31.9,-1.0973351122526402,-1.2133408713940985,1.3472027965100075,-1.6113041607144083,-1.6239183525300436,0.9505377239226824,-1.2286135897355591e-05,0.007994070889920388,0.01790004202585374,-0.024315476728762695,-0.007210181326642038,0.0005787847560519127,1.66306790561066e-09,2.0242438836248766e-09,-5.266116431812407e-10,7.312337402254343e-10,-5.9843188182640006e-09,2.112443553414778e-09,-1.7342109970289496e-07,-3.5821337007755256e-07,8.349090308003844e-08,-9.963585512198166e-08,5.04976327420152e-07,-1.5943228959260544e-07,0.14900947300703393,-0.5215348432966787,1.281511137639308,-3.174023035700884,-0.894057882184029,0.07449416515243001
3068,30.68,1782105387.2877455,31.91,-1.0973351122428614,-1.2133408713840461,1.3472027965073137,-1.6113041607103875,-1.623918352566688,0.9505377239358106,-1.2276358069080865e-05,0.007994080941055061,0.017900039331515488,-0.024315472708641366,-0.007210217969696783,0.0005787978840870583,6.955360731808469e-10,6.979306022003584e-10,-1.8754064967652084e-10,2.835491841324256e-10,-2.618833150336286e-09,9.394724997946469e-10,0.09059936759746283,0.09626152955666983,-0.19401519009033827,0.3936998938243003,-0.57101607620984,-3.5150335595497686,4.52997211862316,4.813082399406226,-9.70076108397912,19.684996657493357,-28.550816022402824,-175.7516739153635
3069,30.69,1782105387.2976863,31.92,-1.0973351122387296,-1.21334087138014,1.3472027965062567,-1.6113041607087373,-1.6239183525824203,0.9505377239414718,-1.2272227636881123e-05,0.00799408484889435,0.017900038275493232,-0.024315471059204615,-0.0072102337022327875,0.000578803545580537,0.0018119890150174456,0.0019252326153775812,-0.0038803043284190153,0.007873998607720978,-0.011420327508517403,-0.0703006690785628,0.09059926895137765,0.09626128977476948,-0.19401513818870966,0.39369983351407356,-0.5710158154718183,-3.515033637740109,-9.059950436595212,-9.62617633940026,19.401524526084007,-39.36999634327327,57.10165154785369,351.5033412072129
3070,30.7,1782105387.3077374,31.93,-1.0972988724625612,-1.2133023667317386,1.347125190420745,-1.6111466807382333,-1.6241467591168584,0.9491317105542398,-1.2120089772846864e-05,0.00799413272351195,0.017899200260905544,-0.024310972051107993,-0.007211769361730906,0.0005793819197938945,0.0018119860745642313,0.001925226493426635,-0.003880302951316139,0.007873996953833284,-0.011420318928273332,-0.07030067181535316,-0.09059964113437319,-0.09626199723126287,0.19401530043119578,-0.39370003304086865,0.5710169547468038,3.515033264591841,-9.05993243614883,-9.626135380145639,19.40151548467466,-39.369985723427,57.10160176402711,351.50335659165756
3071,30.71,1782105387.3177724,31.94,-1.0972988725172383,-1.2133023668502714,1.3471251904472306,-1.6111466807696606,-1.6241467589609857,0.9491317105051653,-1.2174758227972781e-05,0.007994014193146444,0.017899226745823633,-0.024311003478005837,-0.0072116134878674664,0.0005793328459792958,-3.80767062324594e-09,-7.3292483193654334e-09,1.6802061963971937e-09,-2.0530990241240943e-09,1.1586422488107928e-08,-3.7867025071136595e-09,-0.09059937977153071,-0.0962614178280708,0.19401517150463748,-0.39369988095416986,0.5710162198082938,3.5150334940903947,4.529989985933208,4.813116586639614,-9.700768794438787,19.685006137884773,-28.55087071775963,-175.7516559116365
3072,30.72,1782105387.327858,31.95,-1.0972988725387145,-1.2133023668783236,1.3471251904543493,-1.6111466807792956,-1.62414675888513,0.9491317104785058,-1.2196231164712036e-05,0.007993986140011634,0.017899233864416227,-0.02431101311453533,-0.007211537633757861,0.000579306186199819,-1.5208669879029912e-09,-1.8631354237186315e-09,4.787779062098707e-10,-6.652527417827514e-10,5.46789635791356e-09,-1.933521787123027e-09,1.5858425683748566e-07,3.3450149317112914e-07,-7.545750690953284e-08,8.97166785307684e-08,-4.5960817374186286e-07,1.4636043488282544e-07,4.529972118394648,4.8130749182997254,-9.700759601756618,19.684995443044205,-28.550822096670252,-175.75167079404292
3073,30.73,1782105387.337725,31.96,-1.0972988725476558,-1.213302366887534,1.347125190456806,-1.6111466807829655,-1.6241467588516278,0.9491317104664949,-1.2205173439781745e-05,0.007993976931217898,0.017899236321475474,-0.024311016783517957,-0.007211504133480172,0.0005792941750630453,-6.359854864967929e-10,-6.392184559445013e-10,1.7105605820688652e-10,-2.587654535091133e-10,2.3942590132719488e-09,-8.5949380945749e-10,6.259632812088179e-08,8.053788747018692e-08,-2.0530421807049135e-08,2.7906565946973997e-08,-2.2212489625414663e-07,7.821086001057704e-08,-4.380968625437208,-5.319735778002382,10.982275842863954,-22.859023942168744,27.656769493945646,175.8261655181212
3074,30.74,1782105387.3477376,31.97,-1.097298872551434,-1.213302366891108,1.3471251904577706,-1.611146680784471,-1.6241467588372447,0.949131710461316,-1.2208950925191816e-05,0.007993973356714769,0.017899237286037723,-0.02431101829138165,-0.007211489747937065,0.0005792889959989926,-2.689404254851979e-10,-2.5237767431463e-10,6.816947006882401e-11,-1.071214228431927e-10,1.0253984328301158e-09,-3.6930458691131207e-10,-0.08761921392445432,-0.1063943810585144,0.21964544139968947,-0.45718038912652414,0.5531349302705308,3.5165234567215347,-4.38095703714244,-5.319707999565054,10.982269640145615,-22.859016775243912,27.65673871000136,175.82617470842305
3075,30.75,1782105387.3577807,31.98,-1.0972988725530346,-1.2133023668925815,1.3471251904581694,-1.6111466807851078,-1.6241467588311198,0.9491317104591088,-1.2210551547820843e-05,0.007993971882469303,0.017899237684496007,-0.024311018925244877,-0.007211483624516483,0.0005792867894992464,-0.001752384914475158,-0.0021278882603894544,0.004392908999051315,-0.00914360804129899,0.011062700999673325,0.07033046827496037,-0.08761907814648767,-0.10639407945337354,0.2196453722724078,-0.4571803075981401,0.5531345520749227,3.516523572377997,8.76193343872382,10.639459381831983,-21.964549213678676,45.71804526669805,-55.3135310176979,-351.6523331303184
3076,30.759999999999998,1782105387.3677301,31.99,-1.0973339202497234,-1.213344924656316,1.3472130486377516,-1.611329552945297,-1.6239255048172514,0.9505383198268147,-1.2376106236966898e-05,0.007993924519123568,0.017900170868927423,-0.024316128945120072,-0.0072099111599174745,0.0005786424400089081,-0.001752381831870764,-0.0021278818414458556,0.004392907513619093,-0.009143606259087278,0.011062692066900581,0.07033047107827883,0.08761945484995609,0.10639480657804512,-0.21964554287371865,0.45718051620709244,-0.5531356900830104,-3.5165232058821854,8.761912665438507,10.63941365279365,-21.964538718180872,45.71803286349958,-55.313472813980496,-351.6523510041453
3077,30.77,1782105387.3777764,32.0,-1.097333920189672,-1.2133449245294103,1.3472130486084417,-1.6113295529102893,-1.6239255049897818,0.9505383198806738,-1.231606131153687e-05,0.00799405142442115,0.01790014155802874,-0.024316093936593456,-0.007210083692016583,0.0005786962993506548,4.1825245489235385e-09,7.871172158502304e-09,-1.858424525380542e-09,2.282845912304765e-09,-1.2801990578736877e-08,4.157293176376697e-09,0.08761917516221646,0.1063941936024193,-0.21964540209104425,0.4571803496715071,-0.5531349042042706,-3.5165234477022604,-4.380981451213205,-5.3197582542277075,10.982281319016819,-22.859030805229974,27.6568099278774,175.8261522619517
3078,30.779999999999998,1782105387.3878186,32.01,-1.097333920166073,-1.2133449244988925,1.347213048600583,-1.61132955289964,-1.623925505073291,0.9505383199099606,-1.2292466203532542e-05,0.007994081941251067,0.017900133699854392,-0.024316083287363073,-0.007210167201192398,0.0005787255868368757,1.6713741501916957e-09,2.0306032411099295e-09,-5.282032589093433e-10,7.343459174080635e-10,-6.017188525220263e-09,2.124210141118965e-09,-1.7417427500279717e-07,-3.5850646895607007e-07,8.35065350202279e-08,-9.98973348487432e-08,5.084743293082697e-07,-1.6064447549979896e-07,0.1341084142557163,-0.5215347019165222,1.281511087937071,-3.1740229842581513,-0.8940582788091476,0.07449431196835121
